,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM1,PM2.5
6510,0.8181818181818182,0.2333333333333333,0.0,0.5217391304347826,0.11532959172444153,0.6498426200200104,0.726047458368055,0.0010483517618228853,0.3468955287137092,0.7577205095220465,0.430128054227144,0.1785707801285992,0.09273360393836833,0.10357354665929103
6511,0.8181818181818182,0.2333333333333333,0.0,0.5652173913043478,0.08696627049631342,0.015271588966460175,0.7725905383806234,0.0009325936010019189,0.32358550540368824,0.7819978781497453,0.494909755790818,0.10884164766729176,0.061008023478734234,0.06741681803554662
6512,0.8181818181818182,0.2333333333333333,0.0,0.6086956521739131,0.0870364256630351,0.05100088903818312,0.8037485826696356,0.0008496760463285822,0.30408984954439683,0.6223623393149386,0.5425003950300386,0.10610288453308224,0.0538581927054981,0.059410179967181974
6513,0.8181818181818182,0.2333333333333333,0.0,0.6521739130434783,0.08656459777704413,0.03793385826600992,0.8095845685168237,0.000835823281553582,0.28628946810765044,0.5374636193386847,0.5588240036375011,0.10870988408435983,0.050592293673522505,0.057316635329097664
6514,0.8181818181818182,0.2333333333333333,0.0,0.6956521739130435,0.09567238912732473,0.6859450361621087,0.7882378656029289,0.0008168354401809542,0.28099173553718876,0.328934613211223,0.5478437809373015,0.13357144154028516,0.05713503822394735,0.06519162901282667
6515,0.8181818181818182,0.2333333333333333,0.0,0.7391304347826086,0.08177203697589965,0.05444220250093625,0.7644786273411565,0.0007891697174262878,0.2835346471710096,0.11390178445351648,0.5290242274341108,0.1385981703537126,0.06457894487704433,0.07435141870094915
6516,0.8181818181818182,0.2333333333333333,0.0,0.7826086956521738,0.0988555078683834,0.6848732985974423,0.7458477343205693,0.0006976140881662408,0.2896800169527474,0.0074078405913794035,0.4997113862168376,0.2011495594479417,0.07394085347092376,0.08828604330169433
6517,0.8181818181818182,0.2333333333333333,0.0,0.826086956521739,0.09394051942335203,0.6430576048801334,0.7275993497356595,0.0008617375053137107,0.2954015681288418,0.00023022317213061046,0.40951877279484555,0.3472566977659847,0.15235142363494353,0.17633432886628914
6518,0.8181818181818182,0.2333333333333333,0.0,0.8695652173913043,0.0906996258391108,0.658908563620004,0.7137060969112445,0.000815123747981747,0.31171858444585604,0.00023085121262522015,0.39737119602196685,0.3380488095886538,0.1680847790584838,0.19536824524683985
6519,0.8181818181818182,0.2333333333333333,0.0,0.9130434782608696,0.09868080774733133,0.6685621700110326,0.6937145667408916,0.0008220103235739156,0.3314261496079673,0.00029153433844865444,0.38536873232442126,0.44932678665452797,0.23547075808856596,0.27267142359439694
6520,0.8181818181818182,0.2333333333333333,0.0,0.9565217391304348,0.0776122482667547,0.6920826261932187,0.6774224395841588,0.0008773019622879165,0.34435261707988823,0.00028840443172141933,0.3696932954534461,0.43858597962852003,0.2243053418853991,0.2537970761649198
